,0
16974,20875
16975,31625
16976,4133
16977,7801
16978,6124
16979,19604
16980,10281
16981,13862
16982,18056
16983,36391
16984,25945
16985,18738
16986,19491
16987,16232
16988,15326
16989,29923
16990,43417
16991,18155
16992,8476
16993,26753
16994,29336
16995,39120
16996,23241
16997,10844
16998,26360
16999,16538
17000,33638
17001,47618
17002,48895
17003,30891
17004,60520
17005,19695
17006,39464
17007,26446
17008,13319
17009,46279
17010,8046
17011,12419
17012,23250
17013,21809
17014,23174
17015,54880
17016,18996
17017,29403
17018,4548
17019,10276
17020,13018
17021,31313
17022,17854
17023,31662
17024,55797
17025,35303
17026,30467
17027,6664
17028,106683
17029,4698
17030,33782
17031,2163
17032,38078
17033,24298
17034,5703
17035,20195
17036,29069
17037,33182
17038,6003
17039,39706
17040,29893
17041,33958
17042,43527
17043,26845
17044,9447
17045,15441
17046,22471
17047,19911
17048,21496
17049,47628
17050,32781
17051,22865
17052,16242
17053,5260
17054,12323
17055,10905
17056,12952
17057,36600
17058,69417
17059,18878
17060,40224
17061,23402
17062,5689
17063,33272
17064,23960
17065,28420
17066,7814
17067,32419
17068,32133
17069,24111
17070,15074
17071,47049
17072,19547
17073,19263
17074,44364
17075,43928
17076,4192
17077,29557
17078,36323
17079,25321
17080,42798
17081,32745
17082,71602
17083,4551
17084,25612
17085,17903
17086,21767
17087,27757
17088,13183
17089,32341
17090,14361
17091,4055
17092,32664
17093,37442
17094,9677
17095,40570
17096,44041
17097,14888
17098,44765
17099,27015
17100,6621
17101,32436
17102,55629
17103,22473
17104,19457
17105,23079
17106,29692
17107,33958
17108,18616
17109,14075
17110,20661
17111,34458
17112,27772
17113,27314
17114,22216
17115,39822
17116,43489
17117,48736
17118,12002
17119,45015
17120,29814
17121,7196
17122,28085
17123,33507
17124,55441
17125,29560
17126,5057
17127,16085
17128,41677
17129,21331
17130,31015
17131,27171
17132,30549
17133,31894
17134,37932
17135,16993
17136,26565
17137,12512
17138,49155
17139,37799
17140,15525
17141,46908
17142,41898
17143,23893
17144,30967
17145,15916
17146,17277
17147,14622
17148,71087
17149,46253
17150,18346
17151,16754
17152,68489
17153,46841
17154,46841
17155,11688
17156,35190
17157,31465
17158,8828
17159,29064
17160,22372
17161,36045
17162,16935
17163,6412
17164,34013
17165,12018
17166,30943
17167,3753
17168,8566
17169,20518
17170,32518
17171,24383
17172,30385
17173,37242
17174,21263
17175,28739
17176,18663
17177,34025
17178,12095
17179,30147
17180,19164
17181,11513
17182,9183
17183,13696
17184,22130
17185,4505
17186,9315
17187,18207
17188,19640
17189,29987
17190,13824
17191,41133
17192,46450
17193,45354
17194,19268
17195,22963
17196,27037
17197,27918
17198,18610
17199,31093
17200,23521
17201,37825
17202,37460
17203,28405
17204,18337
17205,33479
17206,10031
17207,41683
17208,22320
17209,36046
17210,18319
17211,33387
17212,63821
17213,24391
17214,31085
17215,18173
17216,10698
17217,10819
17218,47709
17219,38170
17220,38981
17221,38981
17222,17468
17223,22268
17224,5494
17225,11605
17226,39791
17227,44428
17228,6911
17229,16410
17230,32665
17231,17070
17232,32938
17233,5272
17234,8558
17235,46433
17236,33408
17237,39515
17238,13637
17239,39393
17240,23142
17241,29561
17242,34900
17243,13168
17244,17417
17245,22212
17246,22723
17247,43905
17248,29182
17249,45798
17250,14344
17251,6492
17252,29825
17253,26116
17254,34590
17255,26490
17256,19648
17257,8665
17258,34016
17259,32788
17260,14026
17261,14694
17262,6244
17263,29212
17264,4048
17265,31673
17266,25318
17267,36140
17268,22132
17269,12666
17270,36733
17271,27634
17272,37931
17273,43334
17274,33208
17275,27848
17276,16766
17277,21565
17278,46018
17279,19209
17280,22644
17281,16642
17282,9892
17283,11807
17284,40596
17285,29550
17286,27717
17287,19535
17288,34812
17289,23606
17290,36338
17291,27461
17292,27461
17293,27852
17294,21822
17295,19377
17296,13879
17297,37017
17298,28431
17299,22683
17300,37323
17301,36595
17302,21285
17303,55914
17304,12140
17305,35319
17306,64249
17307,10710
17308,23416
17309,5131
17310,24510
17311,41774
17312,22092
17313,32155
17314,26912
17315,45260
17316,35244
17317,13588
17318,48708
17319,49890
17320,55959
17321,19800
17322,5018
17323,17844
17324,19318
17325,16975
17326,18141
17327,4536
17328,25949
17329,4530
17330,57142
17331,35688
17332,20335
17333,19613
17334,57973
17335,27350
17336,32882
17337,47284
17338,44366
17339,31399
17340,16598
17341,18846
17342,48538
17343,41226
17344,29678
17345,8748
17346,28053
17347,34174
17348,16160
17349,57193
17350,33264
17351,51979
17352,47170
17353,34846
17354,15862
17355,35088
17356,32648
17357,42905
17358,16735
17359,21450
17360,37174
17361,26041
17362,42512
17363,12253
17364,29257
17365,7757
17366,16276
17367,33303
17368,33303
17369,27061
17370,7544
17371,37265
17372,8669
17373,13908
17374,6323
17375,6294
17376,8939
17377,28824
17378,28824
17379,33782
17380,33876
17381,31499
17382,9258
17383,52012
17384,15799
17385,26692
17386,13929
17387,5229
17388,13273
17389,5188
17390,17511
17391,12183
17392,7819
17393,5735
17394,8676
17395,21776
17396,43160
17397,23449
17398,2082
17399,22530
17400,41958
17401,13147
17402,17353
17403,32830
17404,34599
17405,34645
17406,44079
17407,33202
17408,8273
17409,37526
17410,39159
17411,12995
17412,6115
17413,47344
17414,32912
17415,11226
17416,42654
17417,13751
17418,46379
17419,46828
17420,33703
17421,23174
17422,8639
17423,24717
17424,29611
17425,6275
17426,46570
17427,34259
17428,2971
17429,3112
17430,27198
17431,31193
17432,45978
17433,30898
17434,33694
17435,32281
17436,43178
17437,33878
17438,17773
17439,14226
17440,31942
17441,43591
17442,21705
17443,31740
17444,11400
17445,32489
17446,22530
17447,8394
17448,22636
17449,26459
17450,52918
17451,47061
17452,1944
17453,37676
17454,29934
17455,46382
17456,32467
17457,46660
17458,25035
17459,30057
17460,18310
17461,4999
17462,35091
17463,14886
17464,6159
17465,55972
17466,8484
17467,49104
17468,19583
17469,19583
17470,8645
17471,14035
17472,6872
17473,30016
17474,13980
17475,19078
17476,30174
17477,31954
17478,21111
17479,47179
17480,61719
17481,18118
17482,41856
17483,7443
17484,8678
17485,34610
17486,37266
17487,32766
17488,3915
17489,9816
17490,51329
17491,25982
17492,32005
17493,31679
17494,12140
17495,7921
17496,32268
17497,40374
17498,14057
17499,13121
17500,24651
17501,40804
17502,15651
17503,28862
17504,47794
17505,9480
17506,43517
17507,9817
17508,26068
17509,43406
17510,17182
17511,35345
17512,5947
17513,34277
17514,15966
17515,56956
17516,26194
17517,37268
17518,27268
17519,45861
17520,25670
17521,18645
17522,5294
17523,39523
17524,11176
17525,16478
17526,38663
17527,42220
17528,34053
17529,33916
17530,17626
17531,5479
17532,23201
17533,3898
17534,11563
17535,50328
17536,9473
17537,21376
17538,37298
17539,36089
17540,21224
17541,32005
17542,33118
17543,17924
17544,15825
17545,21024
17546,19807
17547,47553
17548,11868
17549,4651
17550,18637
17551,24710
17552,28866
17553,8601
17554,37655
17555,21022
17556,47574
17557,12942
17558,19823
17559,19515
17560,22572
17561,18191
17562,11987
17563,21908
17564,20653
17565,32032
17566,54466
17567,44346
17568,21451
17569,15447
17570,15447
17571,7294
17572,44503
17573,8799
17574,31771
17575,24032
17576,37578
17577,19199
17578,9821
17579,35330
17580,5962
17581,25948
17582,18301
17583,46002
17584,23199
17585,9447
17586,16869
17587,18730
17588,28404
17589,68932
17590,42558
17591,34722
17592,22208
17593,36864
17594,35117
17595,29359
17596,18840
17597,17819
17598,19105
17599,29419
17600,5913
17601,6250
17602,47863
17603,23420
17604,14157
17605,28006
17606,8151
17607,8714
17608,24422
17609,5733
17610,42815
17611,7915
17612,10053
17613,11437
17614,6517
17615,66826
17616,55417
17617,30590
17618,13495
17619,24218
17620,45134
17621,29921
17622,40051
17623,45699
17624,32263
17625,18430
17626,55805
17627,12958
17628,21293
17629,22161
17630,53040
17631,28469
17632,33424
17633,41716
17634,30434
17635,16400
17636,17474
17637,23142
17638,32510
17639,33113
17640,25364
17641,32263
17642,40213
17643,46434
17644,11789
17645,22985
17646,34196
17647,5390
17648,29745
17649,18011
17650,4204
17651,5408
17652,14162
17653,16435
17654,50336
17655,31832
17656,6188
17657,36670
17658,44218
17659,49792
17660,16649
17661,4810
17662,34959
17663,47331
17664,12935
17665,17444
17666,32538
17667,18037
17668,18037
17669,19863
17670,72693
17671,10006
17672,12984
17673,40145
17674,16463
17675,29915
17676,12670
17677,14441
17678,13493
17679,10176
17680,32849
17681,4630
17682,27245
17683,38202
17684,8305
17685,18089
17686,17191
17687,26620
17688,17424
17689,15454
17690,15454
17691,15454
17692,47968
17693,25066
17694,43331
17695,5470
17696,16834
17697,19146
17698,40372
17699,21516
17700,46494
17701,17737
17702,44407
17703,23398
17704,61840
17705,29496
17706,32719
17707,54055
17708,11138
17709,10897
17710,32944
17711,50056
17712,11416
17713,15074
17714,18968
17715,44818
17716,20603
17717,7082
17718,10325
17719,5865
17720,10241
17721,9095
17722,13305
17723,21788
17724,50425
17725,34400
17726,52818
17727,8261
17728,11313
17729,7612
17730,5219
17731,23115
17732,40256
17733,8430
17734,26156
17735,36058
17736,6134
17737,34105
17738,45382
17739,16963
17740,10208
17741,23971
17742,27114
17743,25531
17744,36655
17745,48507
17746,69235
17747,2720
17748,31667
17749,9881
17750,17703
17751,45671
17752,35316
17753,3679
17754,10680
17755,24544
17756,23174
17757,23082
17758,33813
17759,28872
17760,34904
17761,9893
17762,17688
17763,33122
17764,48074
17765,5999
17766,22647
17767,7787
17768,46859
17769,39135
17770,22123
17771,22041
17772,25726
17773,22844
17774,32419
17775,33770
17776,31169
17777,19117
17778,57257
17779,22766
17780,50026
17781,50373
17782,50182
17783,12719
17784,17590
17785,50031
17786,38218
17787,36721
17788,31920
17789,15180
17790,22436
17791,16538
17792,31269
17793,46965
17794,38931
17795,31207
17796,7660
17797,40472
17798,6540
17799,23200
17800,22715
17801,34298
17802,33476
17803,18206
17804,47912
17805,29863
17806,23936
17807,11157
17808,10334
17809,43365
17810,6023
17811,8458
17812,7792
17813,38730
17814,40574
17815,22464
17816,10909
17817,5922
17818,28752
17819,5356
17820,19493
17821,8922
17822,8254
17823,41290
17824,15115
17825,29376
17826,8773
17827,16751
17828,27888
17829,5951
17830,37338
17831,43812
17832,49249
17833,23497
17834,28611
17835,22318
17836,18967
17837,48264
17838,47958
17839,36061
17840,38870
17841,22427
17842,18149
17843,27557
17844,37213
17845,13859
17846,27248
17847,8887
17848,35113
17849,14433
17850,35916
17851,35916
17852,17995
17853,9771
17854,14393
17855,24032
17856,22026
17857,22752
17858,32574
17859,29850
17860,10047
17861,7782
17862,8695
17863,8840
17864,16152
17865,13896
17866,19657
17867,17538
17868,5308
17869,24631
17870,26088
17871,39731
17872,20417
17873,12979
17874,7096
17875,37388
17876,16244
17877,42813
17878,6539
17879,45270
17880,19897
17881,9276
17882,12336
17883,38249
17884,31647
17885,29598
17886,38567
17887,56355
17888,4713
17889,19428
17890,6885
17891,40453
17892,19842
17893,45988
17894,31798
17895,10182
17896,44642
17897,33153
17898,50333
17899,23645
17900,19551
17901,39193
17902,5541
17903,22453
17904,53894
17905,20489
17906,69881
17907,24372
17908,5085
17909,32102
17910,8483
17911,22412
17912,67203
17913,20310
17914,26920
17915,21609
17916,8409
17917,33790
17918,5350
17919,6531
17920,46649
17921,11169
17922,46738
17923,38043
17924,25144
17925,18244
17926,35856
17927,46896
17928,20011
17929,16244
17930,12732
17931,8420
17932,22011
17933,5628
17934,34966
17935,22760
17936,20216
17937,5176
17938,34073
17939,34073
17940,52578
17941,23291
17942,11494
17943,13984
17944,43908
17945,8866
17946,20086
17947,25279
17948,10069
17949,52319
17950,34689
17951,18707
17952,18616
17953,22156
17954,11669
17955,40226
17956,38320
17957,18921
17958,20908
17959,22885
17960,55034
17961,45008
17962,9520
17963,9071
17964,70680
17965,20113
17966,7390
17967,16844
17968,26422
17969,21568
17970,10054
17971,31302
17972,9315
17973,28187
17974,16174
17975,32153
17976,18316
17977,20756
17978,32631
17979,16479
17980,41397
17981,9541
17982,17970
17983,17865
17984,34871
17985,10014
17986,12536
17987,18363
17988,46574
17989,29202
17990,13925
17991,17990
17992,10042
17993,36556
17994,31533
17995,10416
17996,35700
17997,9161
17998,40064
17999,15623
18000,17370
18001,23714
18002,44476
18003,17971
18004,4247
18005,18700
18006,5930
18007,57165
18008,27070
18009,16935
18010,9415
18011,4790
18012,35926
18013,14723
18014,12786
18015,47215
18016,15156
18017,14342
18018,9220
18019,9642
18020,44988
18021,22099
18022,6890
18023,47221
18024,27496
18025,20496
18026,34040
18027,32579
18028,24503
18029,5726
18030,33769
18031,4410
18032,40562
18033,15028
18034,16327
18035,5877
18036,44891
18037,28658
18038,24069
18039,8249
18040,28582
18041,15926
18042,7716
18043,8204
18044,21049
18045,4714
18046,47150
18047,12925
18048,28803
18049,29880
18050,34211
18051,30601
18052,16140
18053,18975
18054,24278
18055,34642
18056,58161
18057,33088
18058,9493
18059,37298
18060,23719
18061,16403
18062,27537
18063,28528
18064,20732
18065,5476
18066,30022
18067,17146
18068,18843
18069,23336
18070,15936
18071,12897
18072,30797
18073,41565
18074,22115
18075,11184
18076,31146
18077,8259
18078,14920
18079,26511
18080,42172
18081,13662
18082,3775
18083,36104
18084,35991
18085,28328
18086,31301
18087,68616
18088,17890
18089,8789
18090,5124
18091,18736
18092,13977
18093,22005
18094,10085
18095,17815
18096,36153
18097,3956
18098,4785
18099,9719
18100,15211
18101,24186
18102,21760
18103,35901
18104,16602
18105,17676
18106,38626
18107,37548
18108,17266
18109,9926
18110,9003
18111,33560
18112,23181
18113,8051
18114,9688
18115,44295
18116,26666
18117,9732
18118,23528
18119,70216
18120,28223
18121,28735
18122,46066
18123,33380
18124,37004
18125,57142
18126,69950
18127,49626
18128,5005
18129,59277
18130,56930
18131,19289
18132,20355
18133,42878
18134,32941
18135,33621
18136,15607
18137,31954
18138,13037
18139,26935
18140,7569
18141,53457
18142,30967
18143,5582
18144,20941
18145,24919
18146,16418
18147,7105
18148,30725
18149,46742
18150,34486
18151,41184
18152,39035
18153,21239
18154,7617
18155,21638
18156,19215
18157,34406
18158,11395
18159,5610
18160,26492
18161,16279
18162,1364
18163,26325
18164,8320
18165,39159
18166,7012
18167,24850
18168,49392
18169,9846
18170,2383
18171,70450
18172,32445
18173,8407
18174,8323
18175,33039
18176,36834
18177,18126
18178,28191
18179,32342
18180,18837
18181,36782
18182,9077
18183,44075
18184,18915
18185,36862
18186,17959
18187,8175
18188,15702
18189,15224
18190,29298
18191,39586
18192,12763
18193,46185
18194,32117
18195,26777
18196,33107
18197,48506
18198,25911
18199,34509
18200,15412
18201,34185
18202,6363
18203,25690
18204,9913
18205,9270
18206,19497
18207,37886
18208,40670
18209,32263
18210,35543
18211,40172
18212,17722
18213,33291
18214,34676
18215,11158
18216,33802
18217,23590
18218,18159
18219,8113
18220,18032
18221,18105
18222,33729
18223,11046
18224,27459
18225,38203
18226,17891
18227,32027
18228,44299
18229,39161
18230,22288
18231,10675
18232,31405
18233,13560
18234,41755
18235,46071
18236,9499
18237,14626
18238,23553
18239,38057
18240,15133
18241,12477
18242,25801
18243,13144
18244,20766
18245,37329
18246,43591
18247,16853
18248,17263
18249,36795
18250,9104
18251,8889
18252,8541
18253,31801
18254,51149
18255,27498
18256,5458
18257,8809
18258,37216
18259,17965
18260,16533
18261,8096
18262,8594
18263,15153
18264,3536
18265,31747
18266,35250
18267,26927
18268,28093
18269,8432
18270,25624
18271,23177
18272,17209
18273,30847
18274,18833
18275,17895
18276,6103
18277,12179
18278,36404
18279,24239
18280,30963
18281,21303
18282,7639
18283,27137
18284,13105
18285,31113
18286,25480
18287,33495
18288,49109
18289,5070
18290,9591
18291,4612
18292,45791
18293,10704
18294,5983
18295,19682
18296,17379
18297,34686
18298,32956
18299,29541
18300,22006
18301,18531
18302,11945
18303,37796
18304,17962
18305,12443
18306,25582
18307,50028
18308,42617
18309,5805
18310,11830
18311,33208
18312,21632
18313,9023
18314,72898
18315,19915
18316,12511
18317,49112
18318,44679
18319,4371
18320,21357
18321,21357
18322,23757
18323,28632
18324,3687
18325,31453
18326,18233
18327,33435
18328,34334
18329,4673
18330,8428
18331,16145
18332,31666
18333,18302
18334,45926
18335,27319
18336,37897
18337,33246
18338,48769
18339,41013
18340,33746
18341,32430
18342,9360
18343,6474
18344,29347
18345,37456
18346,34751
18347,9208
18348,37537
18349,42890
18350,32589
18351,10539
18352,42806
18353,23857
18354,22948
18355,42647
18356,9364
18357,47423
18358,14307
18359,16347
18360,14498
18361,21547
18362,31560
18363,25544
18364,11399
18365,44971
18366,22360
18367,15169
18368,27051
18369,46214
18370,3645
18371,19124
18372,57425
18373,20740
18374,44046
18375,40995
18376,19419
18377,16179
18378,33822
18379,22200
18380,23987
18381,9624
18382,19331
18383,32102
18384,9377
18385,28336
18386,12542
18387,5392
18388,25979
18389,20334
18390,36927
18391,6103
18392,41752
18393,34317
18394,21538
18395,17624
18396,23011
18397,8796
18398,8578
18399,21438
18400,33747
18401,22565
18402,16233
18403,7346
18404,3924
18405,57597
18406,6372
18407,10942
18408,63505
18409,44948
18410,46962
18411,35287
18412,46268
18413,13961
18414,9539
18415,6238
18416,19663
18417,19080
18418,27206
18419,19767
18420,67606
18421,18020
18422,10949
18423,35746
18424,6880
18425,50042
18426,42765
18427,11413
18428,29270
18429,26759
18430,46518
18431,14551
18432,33750
18433,20354
18434,37588
18435,37851
18436,17782
18437,13929
18438,34799
18439,48959
18440,28279
18441,9591
18442,10549
18443,42446
18444,35463
18445,11407
18446,20350
18447,52367
18448,10684
18449,25756
18450,46200
18451,40946
18452,41741
18453,18435
18454,5238
18455,21206
18456,18300
18457,50391
18458,22461
18459,10252
18460,28163
18461,38209
18462,6827
18463,13003
18464,14788
18465,4250
18466,69842
18467,18681
18468,15807
18469,28883
18470,43738
18471,33710
18472,66263
18473,5364
18474,4004
18475,11502
18476,22207
18477,41991
18478,33283
18479,2097
18480,41477
18481,32121
18482,56964
18483,18568
18484,16467
18485,15519
18486,18842
18487,9913
18488,17908
18489,20069
18490,45162
18491,6581
18492,29426
18493,1491
18494,3723
18495,3260
18496,4445
18497,9522
18498,20384
18499,22988
18500,38805
18501,14857
18502,40692
18503,29343
18504,21547
18505,16117
18506,28486
18507,12268
18508,39405
18509,8024
18510,47654
18511,14698
18512,6322
18513,27685
18514,9772
18515,69205
18516,33949
18517,31435
18518,13219
18519,48885
18520,3649
18521,8528
18522,56762
18523,34143
18524,33036
18525,4765
18526,16299
18527,69745
18528,10197
18529,7711
18530,33703
18531,16513
18532,41953
18533,17443
18534,44435
18535,16384
18536,19801
18537,38593
18538,35488
18539,26477
18540,35269
18541,24254
18542,69317
18543,7821
18544,7296
18545,44073
18546,37326
18547,24223
18548,50621
18549,21663
18550,16060
18551,8354
18552,17113
18553,33903
18554,19206
18555,9817
18556,38324
18557,33170
18558,30141
18559,22648
18560,3468
18561,12534
18562,22721
18563,3862
18564,40830
18565,44581
18566,31662
18567,19865
18568,14332
18569,32013
18570,24743
18571,4892
18572,17474
18573,21309
18574,7762
18575,13952
18576,20830
18577,8387
18578,19435
18579,5746
18580,8725
18581,22156
18582,18664
18583,40113
18584,30576
18585,11972
18586,21173
18587,32756
18588,29315
18589,28391
18590,9977
18591,19134
18592,36371
18593,19912
18594,14528
18595,16356
18596,11958
18597,14187
18598,6223
18599,20244
18600,46191
18601,9502
18602,5525
18603,18831
18604,28051
18605,26622
18606,31939
18607,9194
18608,32722
18609,6547
18610,29910
18611,32254
18612,31777
18613,15650
18614,47484
18615,6233
18616,32599
18617,36911
18618,35450
18619,33497
18620,10571
18621,3734
18622,8359
18623,35455
18624,20349
18625,17634
18626,39766
18627,14439
18628,21752
18629,23187
18630,51481
18631,30898
18632,29937
18633,10132
18634,19557
18635,39588
18636,11624
18637,9914
18638,30215
18639,43122
18640,9023
18641,26559
18642,9899
18643,35515
18644,42555
18645,22480
18646,3913
18647,45328
18648,29610
18649,32608
18650,19940
18651,19940
18652,25194
18653,41640
18654,14753
18655,29557
18656,4366
18657,14374
18658,41611
18659,23115
18660,11425
18661,12212
18662,10991
18663,13025
18664,16124
18665,49022
18666,40834
18667,31917
18668,33768
18669,16777
18670,14566
18671,7910
18672,23778
18673,29770
18674,14688
18675,23142
18676,48766
18677,21466
18678,22516
18679,21115
18680,38585
18681,16995
18682,46638
18683,35582
18684,19259
18685,21258
18686,40816
18687,22077
18688,18068
18689,9719
18690,4746
18691,28424
18692,13783
18693,27378
18694,45566
18695,32320
18696,18033
18697,51356
18698,16890
18699,12391
18700,8691
18701,6596
18702,36347
18703,24068
18704,17839
18705,7988
18706,18970
18707,24179
18708,27711
18709,10425
18710,12854
18711,24903
18712,17751
18713,41951
18714,6252
18715,9858
18716,33800
18717,4184
18718,5420
18719,46967
18720,9715
18721,46181
18722,24457
18723,48617
18724,4894
18725,28804
18726,9523
18727,34596
18728,22332
18729,33826
18730,13337
18731,3891
18732,38192
18733,47043
18734,11244
18735,11568
18736,20086
18737,20789
18738,9337
18739,19868
18740,13346
18741,5788
18742,23661
18743,48799
18744,29636
18745,8365
18746,13928
18747,5539
18748,49072
18749,17458
18750,46666
18751,33599
18752,13473
18753,10020
18754,19434
18755,9310
18756,21278
18757,31645
18758,12546
18759,39929
18760,50694
18761,12276
18762,20935
18763,17014
18764,18043
18765,41833
18766,18101
18767,24439
18768,26494
18769,23673
18770,22149
18771,34475
18772,34279
18773,47559
18774,9416
18775,19488
18776,25429
18777,33241
18778,21831
18779,56100
18780,34982
18781,6942
18782,8891
18783,19730
18784,33645
18785,11807
18786,21545
18787,10980
18788,35378
18789,24850
18790,24850
18791,10840
18792,10840
18793,17279
18794,30226
18795,14758
18796,34762
18797,40812
18798,35269
18799,19377
18800,22643
18801,9449
18802,8831
18803,69720
18804,22241
18805,15881
18806,13374
18807,48782
18808,35145
18809,47263
18810,8510
18811,12072
18812,24828
18813,14718
18814,40066
18815,49256
18816,7817
18817,26019
18818,22259
18819,16880
18820,4980
18821,27546
18822,7259
18823,49062
18824,12384
18825,36951
18826,24869
18827,9248
18828,50506
18829,11946
18830,6806
18831,20354
18832,22036
18833,35313
18834,1411
18835,35529
18836,23479
18837,59739
18838,32666
18839,29630
18840,4055
18841,6399
18842,34713
18843,5441
18844,10536
18845,34039
18846,32063
18847,18732
18848,13157
18849,13157
18850,27070
18851,19057
18852,22037
18853,9935
18854,4838
18855,24706
18856,17821
18857,34341
18858,28994
18859,40159
18860,28090
18861,8780
18862,17428
18863,19348
18864,10310
18865,5845
18866,5346
18867,29940
18868,34292
18869,6329
18870,7321
18871,35303
18872,29724
18873,7123
18874,24415
18875,36245
18876,47937
18877,23788
18878,31444
18879,13829
18880,36210
18881,42115
18882,10842
18883,39097
18884,4610
18885,20896
18886,23847
18887,14444
18888,57671
18889,23180
18890,12536
18891,33037
18892,29843
18893,44672
18894,26441
18895,13392
18896,33946
18897,24366
18898,41939
18899,24519
18900,4097
18901,19485
18902,37592
18903,11045
18904,28409
18905,25557
18906,13142
18907,35793
18908,3198
18909,22516
18910,25081
18911,6568
18912,66033
18913,21706
18914,19253
18915,34572
18916,32619
18917,34427
18918,19708
18919,11817
18920,39900
18921,25858
18922,17806
18923,18373
18924,46357
18925,33568
18926,14012
18927,50419
18928,46145
18929,10103
18930,26951
18931,23563
18932,41683
18933,34126
18934,23158
18935,21967
18936,16941
18937,11703
18938,16615
18939,31588
18940,32499
18941,9649
18942,12218
18943,22174
18944,26815
18945,38374
18946,36096
18947,9662
18948,17626
18949,33911
18950,17907
18951,15121
18952,12356
18953,8215
18954,23867
18955,35668
18956,43989
18957,60537
18958,33576
18959,26087
18960,25453
18961,14230
18962,13398
18963,44091
18964,14339
18965,24455
18966,42995
18967,13228
18968,9331
18969,16887
18970,35772
18971,25145
18972,5545
18973,34735
18974,11509
18975,46048
18976,17370
18977,32711
18978,11635
18979,19344
18980,37074
18981,14603
18982,3152
18983,31424
18984,32602
18985,29867
18986,26793
18987,17136
18988,20660
18989,4306
18990,21353
18991,13750
18992,25853
18993,33909
18994,32270
18995,44306
18996,7654
18997,42867
18998,13476
18999,59890
19000,23225
19001,49218
19002,7947
19003,32267
19004,23049
19005,23832
19006,32996
19007,19505
19008,8194
19009,2339
19010,20504
19011,33476
19012,14554
19013,19445
19014,20196
19015,41453
19016,9242
19017,32876
19018,58295
19019,38553
19020,48479
19021,45626
19022,4261
19023,20312
19024,3471
19025,47593
19026,35296
19027,26576
19028,29066
19029,6452
19030,41038
19031,11060
19032,10574
19033,34512
19034,22225
19035,13209
19036,17573
19037,17435
19038,27863
19039,47717
19040,28324
19041,4685
19042,20180
19043,11905
19044,26086
19045,8663
19046,31464
19047,58935
19048,45885
19049,11238
19050,6837
19051,36864
19052,34703
19053,52994
19054,11955
19055,34096
19056,20077
19057,8800
19058,16626
19059,33951
19060,19389
19061,25732
19062,23921
19063,41322
19064,46721
19065,19783
19066,36989
19067,57244
19068,42361
19069,48354
19070,9521
19071,10880
19072,47058
19073,13399
19074,27339
19075,33506
19076,5007
19077,22302
19078,22302
19079,21956
19080,30470
19081,16678
19082,68871
19083,13671
19084,47339
19085,45217
19086,23470
19087,6306
19088,38967
19089,41261
19090,30327
19091,8459
19092,10302
19093,33731
19094,13465
19095,9649
19096,19740
19097,33056
19098,3855
19099,44777
19100,22797
19101,20786
19102,21686
19103,14917
19104,46917
19105,50282
19106,33831
19107,17652
19108,20203
19109,22526
19110,8833
19111,8411
19112,19350
19113,15815
19114,5198
19115,17440
19116,7380
19117,32568
19118,42837
19119,21781
19120,17533
19121,26157
19122,14035
19123,32423
19124,42777
19125,16347
19126,21592
19127,23372
19128,5084
19129,32981
19130,20960
19131,24097
19132,23275
19133,24694
19134,10520
19135,18396
19136,11070
19137,34498
19138,15972
19139,17844
19140,16671
19141,20439
19142,11302
19143,15191
19144,9869
19145,46507
19146,55208
19147,7462
19148,31869
19149,10624
19150,67465
19151,47451
19152,21743
19153,40962
19154,9604
19155,34753
19156,40947
19157,19988
19158,37038
19159,6454
19160,32476
19161,37148
19162,39902
19163,16991
19164,21733
19165,15189
19166,17013
19167,4974
19168,8480
19169,34021
19170,28770
19171,41352
19172,5250
19173,28565
19174,27167
19175,46585
19176,11435
19177,41214
19178,55987
19179,24311
19180,30518
19181,7061
19182,45989
19183,44661
19184,13477
19185,2414
19186,17678
19187,48278
19188,30960
19189,19239
19190,37034
19191,20553
19192,19171
19193,9143
19194,14744
19195,44190
19196,31405
19197,38331
19198,25242
19199,48736
19200,26718
19201,29231
19202,16919
19203,22634
19204,16580
19205,25442
19206,7972
19207,18799
19208,50423
19209,22188
19210,18831
19211,32274
19212,16687
19213,21042
19214,27659
19215,20580
19216,25682
19217,27659
19218,21621
19219,6169
19220,28301
19221,49879
19222,15608
19223,15992
19224,10127
19225,54688
19226,21831
19227,42957
19228,12222
19229,7415
19230,28360
19231,26438
19232,19551
19233,22603
19234,13965
19235,19462
19236,4761
19237,46941
19238,23713
19239,12826
19240,24501
19241,26930
19242,65855
19243,10287
19244,6787
19245,41937
19246,22067
19247,23312
19248,22419
19249,26521
19250,19575
19251,19190
19252,32570
19253,45434
19254,52606
19255,9510
19256,5555
19257,21224
19258,30665
19259,32820
19260,69795
19261,15793
19262,8206
19263,9869
19264,28434
19265,32573
19266,17933
19267,46371
19268,35357
19269,33859
19270,32236
19271,31625
19272,15245
19273,16972
19274,4095
19275,23443
19276,11174
19277,29442
19278,44912
19279,19191
19280,4578
19281,29502
19282,19755
19283,25463
19284,4630
19285,35623
19286,15913
19287,23951
19288,6568
19289,19717
19290,15403
19291,11493
19292,28751
19293,25042
19294,29824
19295,21013
19296,21013
19297,31188
19298,32276
19299,5204
19300,12223
19301,15563
19302,7299
19303,43591
19304,31394
19305,10974
